Date,ARCO,BFR,CRESY,EDN,GGAL,IRS,IRCP,BMA,MELI,NTL,PAM,PZE,TEO,TGS,YPF
2013-06-11 00:00:00+00:00,12.504241,4.044856,15.046411,7.137901,2.23,5.5642,13.2943,8.200138,112.453087,13.915339,3.27,4.077181,13.384351,1.679647,14.461462
2013-06-12 00:00:00+00:00,12.370812,3.956925,14.665007,7.185418,2.11,5.376086,13.113983,7.976244,109.832423,13.939681,3.14,3.959852,13.120578,1.68903,14.159572
2013-06-13 00:00:00+00:00,12.399404,3.976465,14.569655,7.337492,2.1,5.524597,13.302496,7.668389,110.902279,13.866656,3.1,4.096736,13.120578,1.68903,14.305647
2013-06-14 00:00:00+00:00,12.208791,3.888534,14.54105,7.099878,2.11,5.405788,13.310693,7.080666,109.861867,13.485303,3.11,4.018517,12.593032,1.735948,14.432246
2013-06-17 00:00:00+00:00,12.189729,3.956925,14.550585,7.242448,2.02,5.306781,13.318889,7.117981,111.893619,12.990355,3.14,3.940298,12.431365,1.707797,14.510153
2013-06-18 00:00:00+00:00,12.332689,3.947155,14.445699,7.432544,2.05,5.277079,13.073002,7.024692,111.520643,12.860532,3.15,3.871856,12.295224,1.717181,14.393292
2013-06-19 00:00:00+00:00,12.189729,3.908074,13.988013,7.251951,2.0,5.168171,13.318889,6.763481,113.640729,12.795621,3.1,3.783859,12.133557,1.717181,14.218003
2013-06-20 00:00:00+00:00,11.541643,3.839683,13.7401,6.871778,1.96,5.168171,13.318889,6.576903,108.733114,12.316901,3.09,3.461204,11.401799,1.717181,14.130357
2013-06-21 00:00:00+00:00,11.227131,3.7029,13.673355,6.767222,2.0,5.326583,13.318889,6.838113,106.181156,12.292559,2.85,3.500314,11.588993,1.726564,14.266694
2013-06-24 00:00:00+00:00,11.189009,3.624739,13.27288,6.852761,1.99,5.049363,13.523795,6.530258,103.76661,11.521738,3.07,3.392762,11.750661,1.745331,13.955066
2013-06-25 00:00:00+00:00,11.227131,3.575888,13.33009,6.890785,2.04,4.970157,13.351675,6.912744,104.649983,11.602878,3.12,3.500314,12.218645,1.642113,13.770038
2013-06-26 00:00:00+00:00,11.160417,3.644279,13.492187,6.862265,2.03,5.029561,13.400852,6.791468,106.766036,11.521738,3.16,3.519869,12.473909,1.642113,14.120619
2013-06-27 00:00:00+00:00,11.046049,3.68336,13.787776,6.985828,2.02,5.088965,12.53205,6.940731,107.296771,11.846295,3.22,3.637198,13.026982,1.68903,14.081665
2013-06-28 00:00:00+00:00,11.189753,3.634509,13.68289,7.061865,2.03,5.079065,12.458284,6.931402,105.910969,11.77327,3.24,3.539423,12.661103,1.651496,14.373816
2013-07-01 00:00:00+00:00,11.333457,3.673589,13.482653,6.995332,2.0,5.29688,13.12218,6.996705,106.412213,12.049142,3.37,3.588311,12.992947,1.632729,14.471199
2013-07-02 00:00:00+00:00,11.10353,3.69313,13.473117,6.919295,2.03,5.376086,12.933666,6.8661,105.036241,11.765156,3.33,3.519869,12.67812,1.642113,14.675705
2013-07-03 00:00:00+00:00,10.911925,3.829912,13.816381,6.919295,2.03,5.445391,12.933666,6.903416,105.35075,11.757042,3.26,3.470982,12.39733,1.642113,14.588059
2013-07-05 00:00:00+00:00,10.911925,3.732211,14.188251,6.900288,2.03,5.346384,13.482815,6.856771,104.151682,11.262094,3.2,3.539423,12.125048,1.670263,14.451723
2013-07-08 00:00:00+00:00,10.978987,3.898304,13.902197,6.871778,2.03,5.326583,13.892627,6.791468,104.731555,11.765156,3.27,3.529646,12.142066,1.68903,14.510153
2013-07-09 00:00:00+00:00,11.026888,3.868993,13.616144,6.985828,2.03,5.346384,14.77782,6.791468,108.525323,11.675903,3.28,3.568756,11.852767,1.68903,14.685443
2013-07-10 00:00:00+00:00,11.132271,3.839683,13.597074,7.128398,2.03,5.326583,14.589306,6.875429,108.161676,11.675903,3.38,3.558978,12.048469,1.68903,14.70492
